OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,DEVICE ARCH,ATTRIBUTES,MATH FIDELITY,CORE COUNT,AVAILABLE WORKER CORE COUNT,SUB DEVICE ID,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],OP TO OP LATENCY BR/NRISC START [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION DM START [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],DISPATCH TOTAL CQ CMD OP TIME [ns],DISPATCH GO SEND WAIT TIME [ns],INPUT_0_W_PAD[LOGICAL],INPUT_0_Z_PAD[LOGICAL],INPUT_0_Y_PAD[LOGICAL],INPUT_0_X_PAD[LOGICAL],INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W_PAD[LOGICAL],INPUT_1_Z_PAD[LOGICAL],INPUT_1_Y_PAD[LOGICAL],INPUT_1_X_PAD[LOGICAL],INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W_PAD[LOGICAL],INPUT_2_Z_PAD[LOGICAL],INPUT_2_Y_PAD[LOGICAL],INPUT_2_X_PAD[LOGICAL],INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,INPUT_3_W_PAD[LOGICAL],INPUT_3_Z_PAD[LOGICAL],INPUT_3_Y_PAD[LOGICAL],INPUT_3_X_PAD[LOGICAL],INPUT_3_LAYOUT,INPUT_3_DATATYPE,INPUT_3_MEMORY,INPUT_4_W_PAD[LOGICAL],INPUT_4_Z_PAD[LOGICAL],INPUT_4_Y_PAD[LOGICAL],INPUT_4_X_PAD[LOGICAL],INPUT_4_LAYOUT,INPUT_4_DATATYPE,INPUT_4_MEMORY,OUTPUT_0_W_PAD[LOGICAL],OUTPUT_0_Z_PAD[LOGICAL],OUTPUT_0_Y_PAD[LOGICAL],OUTPUT_0_X_PAD[LOGICAL],OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,OUTPUT_1_W_PAD[LOGICAL],OUTPUT_1_Z_PAD[LOGICAL],OUTPUT_1_Y_PAD[LOGICAL],OUTPUT_1_X_PAD[LOGICAL],OUTPUT_1_LAYOUT,OUTPUT_1_DATATYPE,OUTPUT_1_MEMORY,OUTPUT_2_W_PAD[LOGICAL],OUTPUT_2_Z_PAD[LOGICAL],OUTPUT_2_Y_PAD[LOGICAL],OUTPUT_2_X_PAD[LOGICAL],OUTPUT_2_LAYOUT,OUTPUT_2_DATATYPE,OUTPUT_2_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PROGRAM HASH,PROGRAM CACHE HIT,TENSIX DM 0 MAX KERNEL SIZE [B],TENSIX DM 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 0 MAX KERNEL SIZE [B],TENSIX COMPUTE 1 MAX KERNEL SIZE [B],TENSIX COMPUTE 2 MAX KERNEL SIZE [B],ACTIVE ETH DM 0 MAX KERNEL SIZE [B],ACTIVE ETH DM 1 MAX KERNEL SIZE [B],IDLE ETH DM 0 MAX KERNEL SIZE [B],IDLE ETH DM 1 MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,PM FPU UTIL (%),NOC UTIL (%),MULTICAST NOC UTIL (%),DRAM BW UTIL (%),DRAM BW UTIL PER CTRL (%),ETH BW UTIL (%),NPE CONG IMPACT (%),TT_DNN_DEVICE_OP_TT_HOST_FUNC [ns]
LayerNormDeviceOperation,tt_dnn_device,102403.0,3.0,,{'compute_kernel_config': 'ComputeKernelConfig(math_fidelity=HiFi4;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0;throttle_level=ThrottleLevel::NO_THROTTLE)'; 'distributed_norm_stage': 'DistributedLayerNormStage::NOT_DISTRIBUTED'; 'dtype': 'std::nullopt'; 'eps': '1e-06'; 'fused_activation': 'std::nullopt'; 'norm_type': 'LayerNormType::RMSNORM'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'program_config': 'LayerNormDefaultProgramConfig(legacy_reduction=0;legacy_rsqrt=0;use_welford=0)'},HiFi4,32.0,,,,5476698499,5476699541.0,1042.0,348210369935.0,348210380804.0,488.0,488.0,8051.0,7169.0,7169.0,5606.0,6371.0,5997.0,1373.0,7155.0,3264.0,6190.0,6109.0,6489.0,,,,,,1[1],32[32],32[4],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1[1],1[1],32[1],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,1[1],32[32],32[4],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/compute/layernorm.cpp'],['layernorm/1078136678335164649/'],['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/writer_unary_interleaved_start_id_blocked.cpp'; 'ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/reader_unary_interleaved_ln.cpp'],['writer_unary_interleaved_start_id_blocked/956977524967391314/'; 'reader_unary_interleaved_ln/5470356181939137768/'],935764116026641129,False,852.0,1592.0,3508.0,3320.0,4916.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,[],[],0.014,,,,,,,1042.0
TransposeDeviceOperation,tt_dnn_device,103427.0,3.0,,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'pad_value': '0'},,110.0,,,,5476782228,5476784232.0,2004.0,348210372173.0,348210391237.0,490.0,490.0,14121.0,7247.0,7247.0,4080.0,6361.0,4937.0,1143.0,7247.0,3674.0,,,,,,,,,1[1],32[32],32[24],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],24[24],32[32],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/writer_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'],['writer_unary_transpose_hc_interleaved_tiled_padding_aware/11389868513374607915/'; 'reader_unary_transpose_hc_interleaved_tiled_padding_aware/10303914477564725546/'],16291610696153749373,False,1100.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,755.0,1.0,[694.4212036132812],[520.81591796875],10.418,,,,,,,2004.0
TransposeDeviceOperation,tt_dnn_device,104451.0,3.0,,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'pad_value': '0'},,110.0,,,,5476845008,5476846391.0,1383.0,348210388515.0,348210396100.0,481.0,481.0,5619.0,3117.0,3117.0,1167.0,2091.0,1641.0,1144.0,3114.0,2330.0,,,,,,,,,1[1],32[32],32[4],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],4[4],32[32],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/writer_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'],['writer_unary_transpose_hc_interleaved_tiled_padding_aware/5787718783271096111/'; 'reader_unary_transpose_hc_interleaved_tiled_padding_aware/10303914477564725546/'],2703642109285239396,False,960.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,755.0,1.0,[694.4212036132812],[86.80265045166016],24.222,,,,,,,1383.0
TransposeDeviceOperation,tt_dnn_device,105475.0,3.0,,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'pad_value': '0'},,110.0,,,,5476899212,5476906245.0,7033.0,348210395038.0,348210399226.0,468.0,468.0,3102.0,1845.0,1845.0,43.0,1098.0,499.0,1144.0,1845.0,1504.0,,,,,,,,,1[1],32[32],32[1],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],32[32],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/writer_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'],['writer_unary_transpose_hc_interleaved_tiled_padding_aware/5335930248510234391/'; 'reader_unary_transpose_hc_interleaved_tiled_padding_aware/5924437150450797627/'],12947088005101517880,False,776.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,837.0,238.0,[156.5973663330078],[4.893667697906494],45.366,,,,,,,7033.0
TransposeDeviceOperation,tt_dnn_device,106499.0,3.0,,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'pad_value': '0'},,110.0,,,,5476927826,5476928217.0,391.0,348210398348.0,348210402321.0,481.0,481.0,2943.0,1815.0,1815.0,36.0,907.0,483.0,1108.0,1810.0,1484.0,,,,,,,,,1[1],32[32],32[1],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],1[1],32[32],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/writer_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'],['writer_unary_transpose_hc_interleaved_tiled_padding_aware/5335930248510234391/'; 'reader_unary_transpose_hc_interleaved_tiled_padding_aware/5924437150450797627/'],12947088005101517880,False,776.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,837.0,238.0,[156.5973663330078],[4.893667697906494],46.116,,,,,,,391.0
SliceDeviceOperation,tt_dnn_device,107523.0,3.0,,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 24; 32; 64])'; 'slice_start': 'Shape([0; 0; 0; 0])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,48.0,,,,5476981398,5476982821.0,1423.0,348210402460.0,348210405264.0,565.0,565.0,2077.0,1612.0,1612.0,409.0,744.0,630.0,1055.0,1569.0,1404.0,,,,,,,,,1[1],24[24],32[32],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],24[24],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/5547761480514236551/'; 'reader_unary_unpad_dims_interleaved_start_id/5073329600501859421/'],17931945530238659749,False,772.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,412.0,1.0,[954.4077758789062],[238.60194396972656],25.558,,,,,,,1423.0
SliceDeviceOperation,tt_dnn_device,108547.0,3.0,,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 24; 32; 256])'; 'slice_start': 'Shape([0; 0; 0; 64])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,110.0,,,,5477043557,5477044519.0,962.0,348210404025.0,348210408663.0,472.0,472.0,3436.0,2047.0,2047.0,472.0,1019.0,756.0,1158.0,2046.0,1790.0,,,,,,,,,1[1],24[24],32[32],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],24[24],32[32],192[192],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/5547761480514236551/'; 'reader_unary_unpad_dims_interleaved_start_id/5073329600501859421/'],721205208688422204,False,772.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,562.0,1.0,[699.672607421875],[524.7544555664062],27.455,,,,,,,962.0
RotaryEmbeddingDeviceOperation,tt_dnn_device,109571.0,3.0,,{'compute_kernel_config': 'ComputeKernelConfig(math_fidelity=HiFi4;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0;throttle_level=ThrottleLevel::NO_THROTTLE)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'seq_len': '32'; 'token_idx': 'std::nullopt'},HiFi4,24.0,,,,5477090727,5477092751.0,2024.0,348210408194.0,348210416066.0,486.0,486.0,5831.0,4996.0,4996.0,3196.0,4203.0,3858.0,1404.0,4986.0,4424.0,4636.0,4523.0,4526.0,,,,,,1[1],24[24],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1[1],1[1],32[32],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1[1],1[1],32[32],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],24[24],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,['ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding.cpp'],['rotary_embedding/13966631013390552331/'],['ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/dataflow/writer_rotary_embedding_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/dataflow/reader_rotary_embedding_interleaved_start_id.cpp'],['writer_rotary_embedding_interleaved_start_id/2769076620040968872/'; 'reader_rotary_embedding_interleaved_start_id/12995059071431047219/'],18199348325988907213,False,752.0,1652.0,3284.0,1808.0,2988.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,[],[],0.02,,,,,,,2024.0
ConcatDeviceOperation,tt_dnn_device,110595.0,3.0,,{'dim': '3'; 'groups': '1'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'sub_core_grids': 'std::nullopt'},,110.0,,,,5477170379,5477174377.0,3998.0,348210410416.0,348210419649.0,489.0,489.0,6839.0,2166.0,2166.0,666.0,2083.0,1354.0,1144.0,2164.0,1768.0,,,,,,,,,1[1],24[24],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1[1],24[24],32[32],192[192],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,1[1],24[24],32[32],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/concat/device/kernels/dataflow/reader_concat_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/718027131406297876/'; 'reader_concat_interleaved_start_id/16902642433190118243/'],15756031904586363641,False,1000.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,1.0,715.0,[137.4881134033203; 412.4643249511719],[549.9524536132812],0.046,,,,,,,3998.0
TransposeDeviceOperation,tt_dnn_device,111619.0,3.0,,{'dim': 'TransposeOpDim::HC'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'pad_value': '0'},,110.0,,,,5477240753,5477241886.0,1133.0,348210419163.0,348210433489.0,540.0,540.0,10612.0,9714.0,9714.0,3901.0,8902.0,6553.0,1140.0,9708.0,3935.0,,,,,,,,,1[1],24[24],32[32],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],32[32],32[24],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/writer_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/transpose/device/kernels/dataflow/reader_unary_transpose_hc_interleaved_tiled_padding_aware.cpp'],['writer_unary_transpose_hc_interleaved_tiled_padding_aware/9931086760706550661/'; 'reader_unary_transpose_hc_interleaved_tiled_padding_aware/5897487926511152840/'],18174493487637280587,False,1232.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3170.0,3170.0,953.0,[124.04290008544922],[165.39053344726562],32.633,,,,,,,1133.0
SliceDeviceOperation,tt_dnn_device,112643.0,3.0,,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 4; 32; 64])'; 'slice_start': 'Shape([0; 0; 0; 0])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,8.0,,,,5477268997,5477270460.0,1463.0,348210429377.0,348210435402.0,653.0,653.0,4463.0,761.0,761.0,423.0,717.0,621.0,75.0,760.0,495.0,,,,,,,,,1[1],4[4],32[32],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],4[4],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/5547761480514236551/'; 'reader_unary_unpad_dims_interleaved_start_id/5073329600501859421/'],1905146413720125378,False,772.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,338.0,1.0,[193.89349365234375],[48.47337341308594],44.415,,,,,,,1463.0
SliceDeviceOperation,tt_dnn_device,113667.0,3.0,,{'num_devices': 'std::nullopt'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'slice_dim': 'std::nullopt'; 'slice_end': 'Shape([1; 4; 32; 256])'; 'slice_start': 'Shape([0; 0; 0; 64])'; 'step': 'Shape([1; 1; 1; 1])'; 'sub_core_grids': 'std::nullopt'; 'use_tensor_args': 'false'},,24.0,,,,5477301058,5477302010.0,952.0,348210435406.0,348210438426.0,673.0,673.0,2237.0,1565.0,1565.0,535.0,715.0,642.0,946.0,1558.0,1336.0,,,,,,,,,1[1],4[4],32[32],256[256],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1[1],4[4],32[32],192[192],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/5547761480514236551/'; 'reader_unary_unpad_dims_interleaved_start_id/5073329600501859421/'],5240406941284693328,False,772.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,375.0,1.0,[174.76266479492188],[131.07200622558594],23.962,,,,,,,952.0
RotaryEmbeddingDeviceOperation,tt_dnn_device,114691.0,3.0,,{'compute_kernel_config': 'ComputeKernelConfig(math_fidelity=HiFi4;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0;dst_full_sync_en=0;throttle_level=ThrottleLevel::NO_THROTTLE)'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'seq_len': '32'; 'token_idx': 'std::nullopt'},HiFi4,4.0,,,,5477322640,5477323591.0,951.0,348210437349.0,348210444495.0,558.0,558.0,5293.0,3938.0,3938.0,3416.0,3539.0,3472.0,849.0,3928.0,3365.0,3570.0,3457.0,3474.0,,,,,,1[1],4[4],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1[1],1[1],32[32],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1[1],1[1],32[32],64[64],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,1[1],4[4],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,['ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/compute/rotary_embedding.cpp'],['rotary_embedding/13966631013390552331/'],['ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/dataflow/writer_rotary_embedding_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/experimental/transformer/rotary_embedding/device/kernels/dataflow/reader_rotary_embedding_interleaved_start_id.cpp'],['writer_rotary_embedding_interleaved_start_id/2769076620040968872/'; 'reader_rotary_embedding_interleaved_start_id/12995059071431047219/'],3180758523260642097,False,752.0,1652.0,3284.0,1808.0,2988.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,[],[],0.025,,,,,,,951.0
ConcatDeviceOperation,tt_dnn_device,115715.0,3.0,,{'dim': '3'; 'groups': '1'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::DRAM;shard_spec=std::nullopt;nd_shard_spec=std::nullopt;created_with_nd_shard_spec=0)'; 'sub_core_grids': 'std::nullopt'},,32.0,,,,5477359781,5477360863.0,1082.0,348210440176.0,348210447415.0,596.0,596.0,5362.0,1567.0,1567.0,565.0,1021.0,807.0,1031.0,1567.0,1272.0,,,,,,,,,1[1],4[4],32[32],64[64],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1[1],4[4],32[32],192[192],TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,,,,,,,,1[1],4[4],32[32],256[256],TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,,,,,,,,,,,,,,,0.0,1.0,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/concat/device/kernels/dataflow/reader_concat_interleaved_start_id.cpp'],['writer_unary_interleaved_start_id/718027131406297876/'; 'reader_concat_interleaved_start_id/16902642433190118243/'],13084617949856849854,False,1000.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1.0,119.0,[137.68067932128906; 413.0420227050781],[550.7227172851562],0.064,,,,,,,1082.0
